개방자치단체코드,관리번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4261000,202142610000200023,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-20,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,26,550,,마을나무,종교용지,,단체,강원특별자치도 횡성군 횡성읍 앞들서1로 54-7,강원특별자치도 횡성군 횡성읍 교항리 63-2,37.485023,127.980377,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200014,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-29,1982-11-13,,노목,소나무과,Pinus densiflora,소나무,1,500,25,360,,도나무,도로,,개인,,강원특별자치도 횡성군 서원면 옥계리 산 52,37.449828,127.857085,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200018,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-22,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,22,320,,마을나무,답,,개인,,강원특별자치도 횡성군 횡성읍 생운리 264-3,37.481734,128.014386,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200009,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-34,2004-12-18,,노목,참나무과,Quercus mongolica,신갈나무,1,200,20,350,,면나무,임야,,단체,,강원특별자치도 횡성군 우천면 정금리 216,37.523302,128.109409,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200036,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-40,2016-12-26,,노목,느릅나무과,Zelkova serrata,느릅나무,1,300,11,280,,시·군나무,구거,,공공,,강원특별자치도 횡성군 서원면 금대리 427-2,37.504392,127.906334,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200035,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-7,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,18,400,,시·군나무,임야,,개인,,강원특별자치도 횡성군 갑천면 전촌리 산24-1,37.566484,128.050942,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200019,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-23,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,28,340,,마을나무,도로,,공공,,강원특별자치도 횡성군 횡성읍 정암리 1050,37.472188,128.025116,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200021,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-25,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,110,16,380,,마을나무,임야,,공공,,강원특별자치도 횡성군 갑천면 추동리 360,37.567462,128.037289,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200013,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-30,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,600,22,500,,도나무,종교용지,,단체,강원특별자치도 횡성군 청일면 청일로 909-88,강원특별자치도 횡성군 청일면 신대리 137,37.59748669,128.2260701,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200028,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-14,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,20,440,,면나무,대,,공공,강원특별자치도 횡성군 횡성읍 태기로 15,강원특별자치도 횡성군 횡성읍 읍하리 58-1,37.49206763,127.9851513,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200016,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-20,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,26,550,,마을나무,종교용지,,단체,강원특별자치도 횡성군 횡성읍 앞들서1로 54-7,강원특별자치도 횡성군 횡성읍 교항리 63-2,37.485023,127.980377,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200028,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-32,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,22,500,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200030,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-12,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,26,700,,시·군나무,전,,개인,강원특별자치도 횡성군 공근면 공근남로 399번길 115-30,강원특별자치도 횡성군 공근면 덕촌리 178-1,37.53727942,127.9897106,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200012,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-31,2003-02-08,,노목,단풍나무과,Acer triflorum,복자기나무,1,300,14,190,,시·군나무,대,,개인,강원특별자치도 횡성군 안흥면 노동로 227번길 8,강원특별자치도 횡성군 안흥면 소사리 111,37.46192108,128.1791079,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200005,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-38,2005-11-11,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,16,300,,면나무,임야,,단체,강원특별자치도 횡성군 횡성읍 남산3길 20,강원특별자치도 횡성군 횡성읍 남산리 산 12,37.47734558,128.0001387,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200030,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-34,2004-12-18,,노목,참나무과,Quercus mongolica,신갈나무,1,200,20,350,,면나무,임야,,단체,,강원특별자치도 횡성군 우천면 정금리 216,37.523302,128.109409,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200015,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-28,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,20,260,,시·군나무,도로,,공공,,강원특별자치도 횡성군 서원면 석화리 961,37.473977,127.838348,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200001,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-3,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,20,420,,시·군나무,전,,개인,강원특별자치도 횡성군 우천면 수남로108번길 6,강원특별자치도 횡성군 우천면 문암리 243-1,37.46550984,128.0451862,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:47
4261000,202142610000200033,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-9,1982-11-13,,노목,느릅나무과,Ulmus davidiana var. japonica,느릅나무,1,300,20,450,,시·군나무,도로,,공공,,강원특별자치도 횡성군 청일면 유동리 1443,37.576984,128.142231,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200019,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-24,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,12,260,,마을나무,구거,,공공,,강원특별자치도 횡성군 우천면 산전리 268-3,37.489619,128.078954,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200013,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-16,1982-11-13,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,23,340,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200029,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-13,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,20,400,,면나무,도로,,공공,강원특별자치도 횡성군 횡성읍 태기로 15,강원특별자치도 횡성군 횡성읍 읍하리 472-5,37.49206763,127.9851513,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200005,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-8,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,16,460,,시·군나무,임야,,공공,,강원특별자치도 횡성군 갑천면 전촌리 445,,128.045461,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200038,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-42,2017-05-18,,노목,느릅나무과,Ulmus pumila,비술나무,4,120,23,120,,마을나무,답,,공공,,"강원특별자치도 횡성군 공근면 부창리 434-21, 23",37.583746,127.995809,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200034,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-8,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,16,460,,시·군나무,임야,,공공,,강원특별자치도 횡성군 갑천면 전촌리 445,37.569983,128.045461,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200015,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-19,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,150,16,320,,마을나무,전,,개인,강원특별자치도 횡성군 횡성읍 섬강로 338,강원특별자치도 횡성군 횡성읍 내지리 101-3,37.5126042,128.0028144,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200024,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-28,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,300,20,260,,시·군나무,도로,,공공,,강원특별자치도 횡성군 서원면 석화리 961,37.473977,127.838348,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200023,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-27,1982-11-13,,노목,소나무과,Pinus densiflora,소나무,1,250,25,350,,면나무,도로,,공공,강원특별자치도 횡성군 둔내면 덕송로 216,강원특별자치도 횡성군 둔내면 현천리 1572-1,37.4784382,128.1582608,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200007,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-36,2005-11-11,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,23,510,,시·군나무,학교용지,,단체,강원특별자치도 횡성군 횡성읍 남산로 210,강원특별자치도 횡성군 횡성읍 남산리 66,37.47348814,128.0022338,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200010,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-13,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,20,400,,면나무,도로,,공공,강원특별자치도 횡성군 횡성읍 태기로 15,강원특별자치도 횡성군 횡성읍 읍하리 472-5,37.49206763,127.9851513,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200029,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-33,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,20,380,,시·군나무,대,,단체,강원특별자치도 횡성군 횡성읍 향교로 12,강원특별자치도 횡성군 횡성읍 읍상리 128,37.486639,127.9935308,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200011,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-32,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,22,500,,면나무,대,,개인,강원특별자치도 횡성군 안흥면 서동로 1101,강원특별자치도 횡성군 안흥면 안흥리 593-1,37.410444,128.1525428,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200034,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-38,2005-11-11,,노목,느릅나무과,Zelkova serrata,느티나무,1,250,16,300,,면나무,임야,,단체,강원특별자치도 횡성군 횡성읍 남산3길 20,강원특별자치도 횡성군 횡성읍 남산리 산 12,37.47734558,128.0001387,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202142610000200031,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-11,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,390,26,320,,시·군나무,임야,,개인,강원특별자치도 횡성군 공근면 공근남로 169번길 92-7,강원특별자치도 횡성군 공근면 매곡리 11,37.5361902,127.9808077,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202142610000200018,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-25,1982-11-13,,노목,느릅나무과,Zelkova serrata,느티나무,1,110,16,380,,마을나무,임야,,공공,,강원특별자치도 횡성군 갑천면 추동리 360,37.567462,128.037289,2021-10-25,I,2026-05-15 18:44:54,2021-10-26 13:50:30
4261000,202042610000200035,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-39,2016-12-26,,노목,소나무과,Pinus densiflora,소나무,1,200,15,300,,면나무,잡종지,,공공,강원특별자치도 횡성군 횡성읍 앞들서2로 54,강원특별자치도 횡성군 횡성읍 읍하리 251-1,37.4880766,127.9773843,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200026,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-30,2003-02-08,,노목,은행나무과,Ginkgo biloba,은행나무,1,600,22,500,,도나무,종교용지,,단체,강원특별자치도 횡성군 청일면 청일로 909-88,강원특별자치도 횡성군 청일면 신대리 137,37.59748669,128.2260701,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200031,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-35,2004-12-18,,노목,은행나무과,Ginkgo biloba,은행나무,1,200,25,340,,면나무,전,,개인,강원특별자치도 횡성군 우천면 한우로 양적1길 10-14,강원특별자치도 횡성군 우천면 양적리 153,37.4698169,128.0571193,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200032,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-36,2005-11-11,,노목,은행나무과,Ginkgo biloba,은행나무,1,300,23,510,,시·군나무,학교용지,,단체,강원특별자치도 횡성군 횡성읍 남산로 210,강원특별자치도 횡성군 횡성읍 남산리 66,37.47348814,128.0022338,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
4261000,202042610000200033,강원특별자치도,횡성군,강원특별자치도 횡성군청,강원-횡성-37,2005-11-11,,노목,물푸레나무과,Fraxinus rhynchophylla,물푸레나무,2,200,19,200,,면나무,임야,,개인,,강원특별자치도 횡성군 안흥면 성산리 691-3,,128.179672,2020-10-13,I,2026-05-15 18:44:54,2020-12-23 10:12:48
